ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1116	"ENSG00000177542.10"	"SLC25A22"	chr11	-	794452	794513	794469	794513	793528	793619	1116	11,2,3	2,0,0	7,5,6	2,0,0	117	100	1	1.0	0.825,1.0,1.0	0.749,1.0,1.0	0.025
1122	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4062556	4062760	4062556	4062633	4063073	4063119	1122	112,108,97	45,37,20	86,140,236	22,38,60	227	100	0.352016319377	1.0	0.523,0.563,0.681	0.633,0.619,0.634	-0.04
1123	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061654	4061700	1123	548,758,546	0,0,1	919,1014,1460	0,0,0	603	100	1	1.0	1.0,1.0,0.989	1.0,1.0,1.0	-0.004
1125	"ENSG00000160408.14"	"ST6GALNAC6"	chr9	-	127890636	127891043	127890655	127891043	127887483	127887591	1125	33,18,34	2,3,3	105,65,15	4,5,5	119	100	0.658526221481	1.0	0.933,0.834,0.905	0.957,0.916,0.716	0.028
1127	"ENSG00000248333.8"	"CDK11B"	chr1	-	1642346	1642508	1642385	1642508	1641905	1642001	1127	0,0,0	30,14,21	0,0,1	4,7,5	139	100	1	1.0	0.0,0.0,0.0	0.0,0.0,0.126	-0.042
1128	"ENSG00000113073.14"	"SLC4A9"	chr5	+	140372241	140372486	140372241	140372397	140372744	140372843	1128	0,1,0	1,0,0	0,0,1	0,1,0	189	100	1	1.0	0.0,1.0,NA	NA,0.0,1.0	0.0
1131	"ENSG00000205581.10"	"HMGN1"	chr21	-	39348421	39348577	39348544	39348577	39348291	39348339	1131	131,115,89	1,0,0	133,187,166	0,0,0	223	100	1	1.0	0.983,1.0,1.0	1.0,1.0,1.0	-0.006
1132	"ENSG00000205581.10"	"HMGN1"	chr21	-	39345829	39347292	39347246	39347292	39345145	39345274	1132	1148,1461,1419	2,2,0	4257,7968,4190	1,5,8	1517	100	0.806659377125	1.0	0.974,0.98,1.0	0.996,0.991,0.972	-0.002
1134	"ENSG00000196459.13"	"TRAPPC2"	chrX	-	13734043	13734185	13734049	13734185	13719870	13719982	1134	7,13,10	0,0,0	15,17,45	1,0,0	106	100	1	1.0	1.0,1.0,1.0	0.934,1.0,1.0	0.022
1136	"ENSG00000158669.11"	"GPAT4"	chr8	+	41598291	41599304	41598291	41598476	41609415	41609485	1136	1893,2214,2297	0,0,2	3935,2841,863	0,0,0	928	100	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
1138	"ENSG00000255571.8"	"MIR9-3HG"	chr15	+	89388503	89388746	89388503	89388581	89389344	89389482	1138	3,2,3	2,2,11	0,0,10	2,0,6	265	100	1	1.0	0.361,0.274,0.093	0.0,NA,0.386	0.05
113	"ENSG00000144320.13"	"LNPK"	chr2	-	175995552	175995646	175995557	175995646	175993181	175993223	113	0,0,1	44,60,59	0,0,1	96,102,39	105	100	1	1.0	0.0,0.0,0.016	0.0,0.0,0.024	-0.003
1146	"ENSG00000144504.15"	"ANKMY1"	chr2	-	240560730	240561091	240561035	240561091	240554865	240555055	1146	13,5,10	0,0,0	4,2,1	1,0,1	405	100	1	1.0	1.0,1.0,1.0	0.497,1.0,0.198	0.435
1150	"ENSG00000162231.13"	"NXF1"	chr11	-	62798538	62800486	62800376	62800486	62797317	62797386	1150	620,555,574	0,0,0	817,740,715	0,0,1	1938	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.974	0.009
1152	"ENSG00000164609.9"	"SLU7"	chr5	-	160418595	160419081	160419022	160419081	160415124	160415310	1152	37,50,50	362,439,357	8,15,14	75,96,83	527	100	0.558115660029	1.0	0.019,0.021,0.026	0.02,0.029,0.031	-0.005
1153	"ENSG00000161202.17"	"DVL3"	chr3	+	184164795	184165206	184164795	184164931	184165421	184165491	1153	112,87,124	1,3,0	160,137,90	2,0,0	375	100	0.703119683474	1.0	0.968,0.885,1.0	0.955,1.0,1.0	-0.034
1155	"ENSG00000157106.16"	"SMG1"	chr16	-	18868522	18868719	18868632	18868719	18868189	18868354	1155	40,37,32	0,0,0	35,38,28	0,0,1	210	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.93	0.023
1157	"ENSG00000164733.20"	"CTSB"	chr8	-	11861360	11861479	11861405	11861479	11853328	11853479	1157	0,2,2	4,1,0	1,3,0	2,1,0	145	100	1	1.0	0.0,0.58,1.0	0.256,0.674,NA	0.062
1158	"ENSG00000092148.12"	"HECTD1"	chr14	-	31122913	31123047	31122919	31123047	31121382	31121505	1158	118,87,113	17,29,14	78,68,65	12,18,17	106	100	0.546248835217	1.0	0.868,0.739,0.884	0.86,0.781,0.783	0.022
115	"ENSG00000162144.9"	"CYB561A3"	chr11	-	61352955	61353139	61352984	61353139	61350990	61351147	115	4,2,3	43,31,50	3,5,0	43,13,32	129	100	0.674772229677	1.0	0.067,0.048,0.044	0.051,0.23,0.0	-0.041
1162	"ENSG00000103365.15"	"GGA2"	chr16	-	23494298	23494378	23494302	23494378	23493359	23493458	1162	0,0,0	27,28,34	0,3,0	51,48,83	104	100	1	1.0	0.0,0.0,0.0	0.0,0.057,0.0	-0.019
1163	"ENSG00000103365.15"	"GGA2"	chr16	-	23495688	23495778	23495693	23495778	23494302	23494378	1163	1,0,1	17,21,26	5,8,2	30,21,48	105	100	1	1.0	0.053,0.0,0.035	0.137,0.266,0.038	-0.118
1166	"ENSG00000113810.15"	"SMC4"	chr3	+	160411919	160412084	160411919	160411977	160413472	160413613	1166	586,761,654	0,0,0	290,389,358	0,0,1	207	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002
116	"ENSG00000197056.9"	"ZMYM1"	chr1	+	35093913	35094083	35093913	35094009	35095818	35095891	116	65,94,68	1,0,0	38,50,46	0,0,1	174	100	1	1.0	0.974,1.0,1.0	1.0,1.0,0.964	0.003
1173	"ENSG00000108001.13"	"EBF3"	chr10	-	129873451	129873596	129873478	129873596	129867781	129867912	1173	0,0,0	0,1,0	0,0,2	0,0,6	127	100	1	1.0	NA,0.0,NA	NA,NA,0.208	-0.208
1174	"ENSG00000166140.17"	"ZFYVE19"	chr15	+	40807088	40807868	40807088	40807671	40809118	40809240	1174	268,175,254	0,1,1	62,28,64	0,0,0	297	100	1	1.0	1.0,0.983,0.988	1.0,1.0,1.0	-0.01
1175	"ENSG00000105298.13"	"CACTIN"	chr19	-	3614385	3614589	3614396	3614589	3613463	3613586	1175	3,0,1	10,4,10	0,0,0	5,1,0	111	100	1	1.0	0.213,0.0,0.083	0.0,0.0,NA	0.099
1176	"ENSG00000131475.6"	"VPS25"	chr17	+	42773732	42773976	42773732	42773878	42774645	42774699	1176	4,2,2	290,261,370	4,2,5	548,203,249	198	100	1	1.0	0.007,0.004,0.003	0.004,0.005,0.01	-0.002
1177	"ENSG00000272414.5"	"FAM47E-STBD1"	chr4	+	76268659	76268813	76268659	76268768	76271567	76271768	1177	1,0,0	0,0,0	13,24,3	6,5,0	145	100	1	1.0	1.0,NA,NA	0.599,0.768,1.0	0.211
1178	"ENSG00000171603.16"	"CLSTN1"	chr1	-	9731121	9731390	9731205	9731390	9729027	9730705	1178	12,1,5	221,150,178	6,6,2	304,187,75	184	100	0.436930398456	1.0	0.029,0.004,0.015	0.011,0.017,0.014	0.002
1180	"ENSG00000123106.10"	"CCDC91"	chr12	+	28305648	28305806	28305648	28305779	28306741	28306945	1180	110,174,131	4,14,10	51,48,74	4,4,7	127	100	0.754612416081	1.0	0.956,0.907,0.912	0.909,0.904,0.893	0.023
1182	"ENSG00000152556.15"	"PFKM"	chr12	+	48141739	48142066	48141739	48141827	48142781	48142946	1182	306,358,340	1,1,0	520,402,318	1,2,1	339	100	1	1.0	0.989,0.991,1.0	0.994,0.983,0.989	0.005
1184	"ENSG00000130511.15"	"SSBP4"	chr19	+	18433709	18433932	18433709	18433817	18434216	18434562	1184	3,0,1	9,1,1	0,1,0	0,0,1	215	100	1	1.0	0.134,0.0,0.317	NA,1.0,0.0	-0.35
1186	"ENSG00000144395.17"	"CCDC150"	chr2	+	196719496	196719666	196719496	196719584	196720574	196720668	1186	17,19,23	0,1,0	60,40,22	0,0,0	182	100	1	1.0	1.0,0.913,1.0	1.0,1.0,1.0	-0.029
118	"ENSG00000221968.8"	"FADS3"	chr11	-	61876104	61876190	61876110	61876190	61875850	61875976	118	2,2,2	144,75,142	0,0,0	29,27,20	106	100	0.698417910839	1.0	0.013,0.025,0.013	0.0,0.0,0.0	0.017
1192	"ENSG00000126226.21"	"PCID2"	chr13	-	113208023	113208650	113208598	113208650	113200426	113200516	1192	5,2,0	130,85,111	10,5,10	111,116,154	675	100	1	1.0	0.006,0.003,0.0	0.013,0.006,0.01	-0.007
1196	"ENSG00000091513.14"	"TF"	chr3	+	133748411	133748669	133748411	133748584	133753594	133753703	1196	0,0,0	2,1,0	0,0,9	1,3,540	185	100	1	1.0	0.0,0.0,NA	0.0,0.0,0.009	-0.003
1198	"ENSG00000125375.14"	"ATP5S"	chr14	+	50322510	50322806	50322510	50322719	50323944	50324116	1198	16,13,10	26,19,15	18,11,23	20,20,28	187	100	0.58743371568	1.0	0.248,0.268,0.263	0.325,0.227,0.305	-0.026
119	"ENSG00000221968.8"	"FADS3"	chr11	-	61876358	61876455	61876370	61876455	61876110	61876190	119	153,87,147	2,0,1	28,22,15	0,0,1	112	100	1	1.0	0.986,1.0,0.992	1.0,1.0,0.931	0.016
11	"ENSG00000186088.15"	"GSAP"	chr7	-	77330181	77330367	77330238	77330367	77326211	77326273	11	11,10,24	0,0,0	19,17,1	1,0,0	157	100	1	1.0	1.0,1.0,1.0	0.924,1.0,1.0	0.025
1203	"ENSG00000197563.10"	"PIGN"	chr18	-	62088390	62088842	62088755	62088842	62085208	62085264	1203	1,2,2	41,62,43	1,2,1	41,44,22	465	100	1	1.0	0.005,0.007,0.01	0.005,0.01,0.01	-0.001
1204	"ENSG00000197563.10"	"PIGN"	chr18	-	62186843	62187077	62187022	62187077	62161132	62161385	1204	57,54,44	1,0,1	32,43,22	4,0,0	279	100	1	1.0	0.953,1.0,0.94	0.741,1.0,1.0	0.051
1205	"ENSG00000104691.14"	"UBXN8"	chr8	+	30754664	30754787	30754664	30754749	30756764	30756887	1205	24,50,67	1,0,1	83,84,62	0,0,0	138	100	1	1.0	0.946,1.0,0.98	1.0,1.0,1.0	-0.025
1206	"ENSG00000165526.8"	"RPUSD4"	chr11	-	126209490	126209722	126209520	126209722	126205687	126205781	1206	3,2,6	44,28,34	8,3,3	35,20,45	130	100	0.453028798818	1.0	0.05,0.052,0.12	0.15,0.103,0.049	-0.027
1207	"ENSG00000270629.5"	"NBPF14"	chr1	-	148595849	148595890	148595854	148595890	148595542	148595752	1207	2,1,1	1,1,1	0,1,0	0,1,0	105	100	1	1.0	0.656,0.488,0.488	NA,0.488,NA	0.056
1208	"ENSG00000136436.14"	"CALCOCO2"	chr17	+	48848063	48848166	48848063	48848082	48848321	48848455	1208	259,256,196	3,1,2	145,151,55	0,1,0	184	100	0.723822284175	1.0	0.979,0.993,0.982	1.0,0.988,1.0	-0.011
1209	"ENSG00000141030.12"	"COPS3"	chr17	-	17270757	17271008	17270895	17271008	17267884	17267977	1209	145,199,172	1,0,0	179,104,246	2,1,2	238	100	0.500898517481	1.0	0.984,1.0,1.0	0.974,0.978,0.981	0.017
1210	"ENSG00000141030.12"	"COPS3"	chr17	-	17270757	17271008	17270895	17271008	17267884	17268045	1210	4,6,5	0,0,1	9,6,13	0,0,2	238	100	1	1.0	1.0,1.0,0.678	1.0,1.0,0.732	-0.018
1215	"ENSG00000154556.17"	"SORBS2"	chr4	-	185775226	185775366	185775230	185775366	185678795	185678822	1215	0,1,0	0,0,0	9,9,9	1,0,1	104	100	1	1.0	NA,1.0,NA	0.896,1.0,0.896	0.069
1219	"ENSG00000135241.16"	"PNPLA8"	chr7	-	108487758	108487953	108487944	108487953	108479183	108479379	1219	167,239,166	5,4,2	347,370,312	7,5,6	286	100	0.89578394644	1.0	0.921,0.954,0.967	0.945,0.963,0.948	-0.005
121	"ENSG00000164896.19"	"FASTK"	chr7	-	151076912	151077236	151077100	151077236	151076625	151076832	121	79,14,51	0,0,0	19,10,13	1,0,1	288	100	1	1.0	1.0,1.0,1.0	0.868,1.0,0.819	0.104
1221	"ENSG00000125826.20"	"RBCK1"	chr20	+	420870	421031	420870	421006	422126	422238	1221	16,1,12	1,0,1	4,5,2	1,0,0	125	100	1	1.0	0.928,1.0,0.906	0.762,1.0,1.0	0.024
1224	"ENSG00000149554.12"	"CHEK1"	chr11	+	125626748	125626833	125626748	125626820	125627606	125627830	1224	127,115,107	0,1,0	80,87,148	1,0,5	113	100	0.565757377098	1.0	1.0,0.99,1.0	0.986,1.0,0.963	0.014
1225	"ENSG00000081307.12"	"UBA5"	chr3	+	132671776	132672177	132671776	132671881	132675247	132675383	1225	158,217,163	0,0,0	131,129,142	1,0,0	396	100	1	1.0	1.0,1.0,1.0	0.971,1.0,1.0	0.01
1226	"ENSG00000104756.15"	"KCTD9"	chr8	-	25446079	25446250	25446128	25446250	25440576	25440673	1226	2,1,1	1,2,0	1,3,5	0,0,2	149	100	0.381194341629	1.0	0.573,0.251,1.0	1.0,1.0,0.627	-0.268
1228	"ENSG00000237765.6"	"FAM200B"	chr4	+	15681755	15681968	15681755	15681901	15686235	15686462	1228	27,15,24	41,13,24	37,38,51	34,53,40	167	100	0.537785714338	1.0	0.283,0.409,0.375	0.395,0.3,0.433	-0.02
122	"ENSG00000164896.19"	"FASTK"	chr7	-	151077100	151077401	151077309	151077401	151076912	151077027	122	156,38,64	0,0,0	64,25,41	0,0,2	309	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.869	0.044
1230	"ENSG00000165288.10"	"BRWD3"	chrX	-	80684009	80684162	80684089	80684162	80682464	80682628	1230	89,131,80	0,2,3	35,51,54	0,0,1	180	100	0.745389944006	1.0	1.0,0.973,0.937	1.0,1.0,0.968	-0.019
1231	"ENSG00000014216.15"	"CAPN1"	chr11	+	65209848	65210096	65209848	65209917	65210335	65210452	1231	68,63,83	0,2,0	82,48,24	0,0,0	279	100	1	1.0	1.0,0.919,1.0	1.0,1.0,1.0	-0.027
1235	"ENSG00000096746.17"	"HNRNPH3"	chr10	+	68337198	68338687	68337198	68337333	68339139	68339226	1235	2731,3092,2367	1,0,0	3658,3969,3691	2,0,0	1454	100	1	1.0	0.995,1.0,1.0	0.992,1.0,1.0	0.001
1237	"ENSG00000151612.15"	"ZNF827"	chr4	-	145764978	145765165	145764987	145765165	145763089	145763122	1237	0,0,0	0,1,1	3,2,4	4,0,3	109	100	1	1.0	NA,0.0,0.0	0.408,1.0,0.55	-0.653
1239	"ENSG00000224597.9"	"SVIL-AS1"	chr10	+	29409556	29409683	29409556	29409658	29415356	29415412	1239	34,32,38	22,18,32	30,50,40	24,34,18	125	100	0.728041209015	1.0	0.553,0.587,0.487	0.5,0.541,0.64	-0.018
123	"ENSG00000164896.19"	"FASTK"	chr7	-	151078841	151079021	151078922	151079021	151078561	151078701	123	145,43,102	3,1,5	95,61,45	4,2,2	181	100	0.774035125603	1.0	0.964,0.96,0.919	0.929,0.944,0.926	0.015
1240	"ENSG00000136518.16"	"ACTL6A"	chr3	+	179562922	179563117	179562922	179562973	179569823	179569900	1240	358,303,226	62,57,56	169,159,329	41,44,47	244	100	0.787026270484	1.0	0.703,0.685,0.623	0.628,0.597,0.742	0.015
1242	"ENSG00000075711.20"	"DLG1"	chr3	-	197085295	197085756	197085579	197085756	197081050	197081117	1242	1,2,0	128,149,105	0,7,2	143,170,119	384	100	1	1.0	0.002,0.003,0.0	0.0,0.011,0.004	-0.003
124	"ENSG00000164896.19"	"FASTK"	chr7	-	151077620	151078092	151077878	151078092	151077309	151077401	124	225,93,147	1,0,0	186,91,83	0,0,1	358	100	1	1.0	0.984,1.0,1.0	1.0,1.0,0.959	0.008
1251	"ENSG00000100612.13"	"DHRS7"	chr14	-	60149352	60149568	60149449	60149568	60144805	60145013	1251	581,728,583	0,1,0	404,437,337	0,0,0	197	100	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
1258	"ENSG00000138050.14"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501	1258	0,4,3	4,4,6	5,0,2	0,0,0	110	100	1	1.0	0.0,0.476,0.313	1.0,NA,1.0	-0.737
1260	"ENSG00000138050.14"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39761330	39761418	1260	0,3,6	0,0,1	1,0,0	0,1,0	110	100	1	1.0	NA,1.0,0.845	1.0,0.0,NA	0.422
1262	"ENSG00000020922.12"	"MRE11"	chr11	-	94492641	94492906	94492781	94492906	94490832	94490965	1262	4,1,1	172,198,137	0,0,0	50,40,55	240	100	1	1.0	0.01,0.002,0.003	0.0,0.0,0.0	0.005
1266	"ENSG00000211456.10"	"SACM1L"	chr3	+	45689458	45689545	45689458	45689497	45703437	45703535	1266	0,0,0	37,39,37	0,1,0	55,54,58	148	100	1	1.0	0.0,0.0,0.0	0.0,0.012,0.0	-0.004
1267	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15403474	15403555	1267	1,1,3	51,26,23	0,2,0	37,54,19	105	100	0.521197102651	1.0	0.018,0.035,0.11	0.0,0.034,0.0	0.043
1270	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15397519	15397625	1270	222,210,221	2,0,0	379,263,204	0,0,0	278	100	1	1.0	0.976,1.0,1.0	1.0,1.0,1.0	-0.008
1271	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15397519	15397625	1271	2,0,0	1,1,0	0,0,0	1,0,0	105	100	1	1.0	0.656,0.0,NA	0.0,NA,NA	0.328
1272	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397519	15397625	1272	222,210,221	1,1,0	379,263,204	1,0,0	283	100	1	1.0	0.987,0.987,1.0	0.993,1.0,1.0	-0.006
1278	"ENSG00000130475.14"	"FCHO1"	chr19	+	17754316	17754466	17754316	17754361	17754591	17754758	1278	0,2,2	1,0,1	1,1,0	2,2,0	205	100	1	1.0	0.0,1.0,0.494	0.196,0.196,NA	0.302
1279	"ENSG00000117859.18"	"OSBPL9"	chr1	+	51669433	51669814	51669433	51669512	51714002	51714079	1279	1,0,0	26,26,23	0,0,0	43,61,63	402	100	1	1.0	0.009,0.0,0.0	0.0,0.0,0.0	0.003
1283	"ENSG00000118961.14"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20774809	20774979	1283	3,4,7	4,3,6	4,2,8	3,1,12	118	100	0.722545105694	1.0	0.389,0.531,0.497	0.531,0.629,0.361	-0.035
1286	"ENSG00000163913.11"	"IFT122"	chr3	+	129514388	129515599	129514388	129514554	129517468	129517594	1286	54,39,48	1,0,0	39,28,28	0,0,0	1145	100	1	1.0	0.825,1.0,1.0	1.0,1.0,1.0	-0.058
1288	"ENSG00000106714.17"	"CNTNAP3"	chr9	-	39103713	39103914	39103743	39103914	39102496	39102715	1288	1,3,1	3,10,3	0,0,0	6,2,0	130	100	1	1.0	0.204,0.188,0.204	0.0,0.0,NA	0.199
1290	"ENSG00000166136.15"	"NDUFB8"	chr10	-	100529365	100529506	100529379	100529506	100526974	100527074	1290	22,23,18	716,511,527	21,15,17	606,313,409	114	100	0.65597288997	1.0	0.026,0.038,0.029	0.03,0.04,0.035	-0.004
1292	"ENSG00000127948.15"	"POR"	chr7	+	75980338	75980722	75980338	75980488	75981047	75981172	1292	1,2,2	24,22,29	10,8,1	161,83,41	334	100	0.432044826558	1.0	0.012,0.026,0.02	0.018,0.028,0.007	0.002
1294	"ENSG00000213983.11"	"AP1G2"	chr14	-	23567596	23567783	23567738	23567783	23567110	23567319	1294	6,3,5	1,1,3	3,6,4	0,1,3	242	100	0.575430107779	1.0	0.713,0.554,0.408	1.0,0.713,0.355	-0.131
1296	"ENSG00000213983.11"	"AP1G2"	chr14	-	23565815	23566160	23566063	23566160	23565605	23565701	1296	56,30,46	0,0,0	20,43,57	2,1,0	348	100	0.781530739571	1.0	1.0,1.0,1.0	0.742,0.925,1.0	0.111
1298	"ENSG00000006283.17"	"CACNA1G"	chr17	+	50607826	50608040	50607826	50608019	50609881	50609935	1298	0,0,1	0,0,1	1,0,0	1,1,0	121	100	1	1.0	NA,NA,0.452	0.452,0.0,NA	0.226
1299	"ENSG00000006283.17"	"CACNA1G"	chr17	+	50607826	50608040	50607826	50608019	50615360	50615512	1299	0,0,2	1,0,1	1,0,0	0,2,0	121	100	1	1.0	0.0,NA,0.623	1.0,0.0,NA	-0.189
1304	"ENSG00000134575.9"	"ACP2"	chr11	-	47247640	47248133	47248037	47248133	47245681	47245834	1304	17,15,11	0,0,0	78,39,27	0,0,1	497	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.845	0.052
1307	"ENSG00000114850.6"	"SSR3"	chr3	-	156544293	156544439	156544307	156544439	156543003	156543269	1307	3,8,8	685,1117,909	6,0,9	318,295,291	114	100	0.68075903998	1.0	0.004,0.006,0.008	0.016,0.0,0.026	-0.008
1308	"ENSG00000114850.6"	"SSR3"	chr3	-	156548865	156549003	156548904	156549003	156544307	156544439	1308	22,38,29	572,970,768	8,7,12	279,231,245	139	100	0.558926459943	1.0	0.027,0.027,0.026	0.02,0.021,0.034	0.002
1309	"ENSG00000270011.6"	"ZNF559-ZNF177"	chr19	+	9337795	9338017	9337795	9337858	9338493	9338582	1309	46,58,31	17,12,15	21,28,14	6,10,11	259	100	0.466198743651	1.0	0.511,0.651,0.444	0.575,0.519,0.329	0.061
1311	"ENSG00000070081.15"	"NUCB2"	chr11	+	17276740	17276848	17276740	17276828	17282788	17282943	1311	15,10,10	132,98,83	3,4,6	32,55,37	120	100	0.602795228028	1.0	0.087,0.078,0.091	0.072,0.057,0.119	0.003
1313	"ENSG00000140400.16"	"MAN2C1"	chr15	-	75359058	75359425	75359327	75359425	75358703	75358808	1313	177,106,140	1,0,0	101,97,69	0,0,0	369	100	1	1.0	0.98,1.0,1.0	1.0,1.0,1.0	-0.007
1314	"ENSG00000167107.12"	"ACSF2"	chr17	+	50461241	50461370	50461241	50461287	50461632	50461686	1314	24,19,23	1,0,0	56,46,48	0,0,1	183	100	1	1.0	0.929,1.0,1.0	1.0,1.0,0.963	-0.011
1315	"ENSG00000132122.11"	"SPATA6"	chr1	-	48355669	48355769	48355717	48355769	48305786	48305878	1315	3,6,6	1,2,3	174,219,46	81,106,22	148	100	0.515424338001	1.0	0.67,0.67,0.575	0.592,0.583,0.586	0.051
1316	"ENSG00000170037.13"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949084	7949157	1316	15,8,15	20,17,15	14,7,6	27,7,8	166	100	0.736895846766	1.0	0.311,0.221,0.376	0.238,0.376,0.311	-0.006
1317	"ENSG00000170037.13"	"CNTROB"	chr17	+	7944122	7944638	7944122	7944248	7945727	7945986	1317	180,86,88	0,0,0	78,78,60	0,0,2	490	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.86	0.047
1318	"ENSG00000114867.20"	"EIF4G1"	chr3	+	184325850	184325957	184325850	184325951	184326526	184326629	1318	0,0,0	250,286,266	1,0,0	288,159,333	106	100	1	1.0	0.0,0.0,0.0	0.003,0.0,0.0	-0.001
1319	"ENSG00000105717.13"	"PBX4"	chr19	-	19570098	19570299	19570108	19570299	19569448	19569584	1319	2,0,0	5,2,3	0,3,0	0,3,0	110	100	1	1.0	0.267,0.0,0.0	NA,0.476,NA	-0.387
131	"ENSG00000134644.15"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31028795	31028864	131	152,188,145	0,1,0	198,212,178	0,0,1	195	100	1	1.0	1.0,0.99,1.0	1.0,1.0,0.989	0.0
1321	"ENSG00000154545.16"	"MAGED4"	chrX	+	52191430	52191873	52191430	52191861	52192056	52192268	1321	1,0,0	4,0,1	1,0,0	2,2,1	112	100	1	1.0	0.182,NA,0.0	0.309,0.0,0.0	-0.012
1324	"ENSG00000189376.11"	"C8orf76"	chr8	-	123231299	123231757	123231721	123231757	123226499	123226632	1324	911,1337,1046	1,0,0	601,522,242	0,0,0	522	100	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
1329	"ENSG00000103174.11"	"NAGPA"	chr16	-	5027134	5027379	5027277	5027379	5024871	5025685	1329	13,6,10	1,0,0	5,3,7	0,0,0	243	100	1	1.0	0.843,1.0,1.0	1.0,1.0,1.0	-0.052
132	"ENSG00000134644.15"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123	132	2,6,4	0,0,1	7,2,10	0,0,0	106	100	1	1.0	1.0,1.0,0.791	1.0,1.0,1.0	-0.07
1332	"ENSG00000250462.8"	"LRRC37BP1"	chr17	+	30631754	30632099	30631754	30631895	30633097	30633390	1332	53,53,60	3,1,3	104,102,50	7,3,2	304	100	0.596749174534	1.0	0.853,0.946,0.868	0.83,0.918,0.892	0.009
1333	"ENSG00000005801.16"	"ZNF195"	chr11	-	3370942	3371070	3370974	3371070	3361742	3361889	1333	1,3,2	9,7,7	2,1,6	5,6,16	132	100	0.513759254823	1.0	0.078,0.245,0.178	0.233,0.112,0.221	-0.022
1337	"ENSG00000206503.12"	"HLA-A"	chr6	+	29942756	29943543	29942756	29943026	29944121	29944397	1337	1984,405,628	1,0,0	287,263,366	0,0,0	617	100	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
1338	"ENSG00000206503.12"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945233	29945281	1338	1133,812,660	1,0,0	797,637,653	0,0,0	575	100	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
1339	"ENSG00000168283.13"	"BMI1"	chr10	+	22326430	22326986	22326430	22326561	22327949	22328058	1339	192,138,107	0,0,1	65,88,58	0,0,0	525	100	1	1.0	1.0,1.0,0.953	1.0,1.0,1.0	-0.016
133	"ENSG00000134644.15"	"PUM1"	chr1	-	30968296	30968492	30968353	30968492	30967166	30967310	133	3,1,0	23,15,20	1,2,0	32,31,31	157	100	0.500570248113	1.0	0.077,0.041,0.0	0.02,0.039,0.0	0.02
1345	"ENSG00000078114.18"	"NEBL"	chr10	-	20817597	20817692	20817599	20817692	20815624	20815717	1345	0,0,2	0,0,0	0,0,0	1,1,0	102	100	1	1.0	NA,NA,1.0	0.0,0.0,NA	1.0
1346	"ENSG00000078114.18"	"NEBL"	chr10	-	20818703	20819516	20819423	20819516	20817599	20817692	1346	13,5,19	0,2,2	2,2,0	0,0,0	820	100	1	1.0	1.0,0.234,0.537	1.0,1.0,NA	-0.41
1356	"ENSG00000128973.12"	"CLN6"	chr15	-	68211648	68211863	68211674	68211863	68211262	68211318	1356	2,0,3	18,15,30	3,2,4	64,21,70	126	100	0.829821407566	1.0	0.081,0.0,0.074	0.036,0.07,0.043	0.002
1357	"ENSG00000128973.12"	"CLN6"	chr15	-	68211555	68211863	68211648	68211863	68211262	68211318	1357	18,9,14	1,0,0	14,8,17	1,0,1	193	100	1	1.0	0.903,1.0,1.0	0.879,1.0,0.898	0.042
1359	"ENSG00000100124.14"	"ANKRD54"	chr22	-	37832957	37833206	37833158	37833206	37832636	37832744	1359	58,37,45	0,0,0	74,30,88	1,0,0	301	100	1	1.0	1.0,1.0,1.0	0.961,1.0,1.0	0.013
